date,team,team_opp,home,won,fg,fga,fg_pct,fg3,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,plus_minus,total,fg_opp,fga_opp,fg_pct_opp,pts_opp,total_opp,season
2024-10-19,NYK,MIL,1,1,35,100,0.51,11,0.38,25,29,5,32,39,30,9,2,10,16,129,7,118,30,75,0.47,111,93,2025
2024-10-19,MIL,NYK,1,1,44,77,0.53,13,0.31,23,28,7,26,49,24,10,5,17,22,126,-5,101,34,71,0.43,100,102,2025
2024-10-19,CHI,BKN,1,1,39,83,0.5,19,0.3,14,22,14,20,45,17,10,2,11,25,114,-1,93,50,85,0.48,102,115,2025
2024-10-19,BKN,CHI,1,0,41,80,0.49,14,0.37,10,30,10,31,32,15,3,4,12,17,106,-1,112,33,75,0.47,118,115,2025
2024-10-19,PHI,MIA,1,0,40,93,0.44,20,0.36,25,15,10,35,43,30,8,2,11,17,122,5,115,30,95,0.46,128,130,2025
2024-10-19,MIA,PHI,1,1,30,89,0.51,6,0.4,10,17,13,23,38,29,5,2,9,20,112,-2,116,31,79,0.48,90,122,2025
2024-10-20,MIL,BOS,1,1,38,77,0.46,12,0.31,17,17,6,22,50,24,10,8,9,25,113,-8,108,36,83,0.47,111,107,2025
2024-10-20,BOS,MIL,1,0,38,97,0.52,5,0.33,10,21,13,23,37,28,3,3,17,22,94,4,91,38,87,0.49,111,95,2025
2024-10-20,MIA,LAL,1,1,44,97,0.46,7,0.4,18,15,9,28,44,24,7,5,8,17,114,7,103,30,79,0.52,107,105,2025
2024-10-20,LAL,MIA,1,1,37,97,0.41,12,0.36,25,28,13,33,48,23,7,3,15,16,120,4,128,34,84,0.53,111,120,2025
2024-10-20,DAL,GSW,1,0,34,79,0.43,9,0.39,12,23,6,20,49,21,5,4,15,22,106,1,125,33,70,0.46,122,110,2025
2024-10-20,GSW,DAL,1,0,31,80,0.4,7,0.35,12,26,13,30,38,19,9,2,13,18,93,8,116,42,79,0.47,97,110,2025
2024-10-20,NYK,CHI,1,1,32,70,0.51,7,0.33,18,16,13,32,39,22,10,8,13,22,127,6,96,36,74,0.45,91,98,2025
2024-10-20,CHI,NYK,1,1,35,99,0.49,5,0.38,25,17,15,32,48,19,5,8,17,20,105,1,101,45,97,0.48,100,124,2025
2024-10-20,PHI,BKN,1,1,36,97,0.55,18,0.37,16,30,12,30,38,20,10,7,15,22,108,5,112,38,70,0.47,96,104,2025
2024-10-20,BKN,PHI,1,0,30,88,0.48,20,0.32,22,24,11,24,41,18,10,4,12,15,96,-1,103,49,83,0.45,108,118,2025
2024-10-21,MIA,GSW,1,0,45,96,0.55,18,0.44,24,19,8,21,35,17,4,4,9,16,98,2,104,42,72,0.53,129,111,2025
2024-10-21,GSW,MIA,1,0,37,82,0.47,12,0.3,15,24,15,32,44,24,9,5,15,22,98,0,111,46,88,0.51,111,111,2025
2024-10-21,LAL,BKN,1,0,41,77,0.45,13,0.31,12,24,6,20,38,23,5,3,18,20,112,0,118,44,76,0.49,130,114,2025
2024-10-21,BKN,LAL,1,0,35,94,0.41,6,0.44,12,17,9,33,49,30,10,7,18,20,100,-6,100,36,80,0.54,110,127,2025
2024-10-21,CHI,PHI,1,0,34,87,0.46,11,0.41,17,26,15,21,43,18,5,3,18,15,93,-5,95,32,94,0.42,97,115,2025
2024-10-21,PHI,CHI,1,0,30,76,0.48,5,0.42,19,19,13,30,41,25,7,5,16,19,117,10,105,46,92,0.49,126,117,2025
2024-10-21,NYK,MIL,1,1,44,82,0.49,18,0.4,13,18,14,35,37,28,4,7,10,20,125,-10,129,31,77,0.5,112,105,2025
2024-10-21,MIL,NYK,1,1,40,97,0.44,17,0.34,21,21,6,30,43,21,7,8,9,17,125,-1,104,35,86,0.5,115,104,2025
2024-10-21,BOS,DAL,1,1,37,73,0.47,5,0.44,18,29,7,21,40,29,9,8,12,23,126,8,122,46,72,0.51,121,104,2025
2024-10-21,DAL,BOS,1,1,37,76,0.41,11,0.42,17,25,15,34,42,29,5,5,8,24,113,-8,111,34,88,0.49,91,107,2025
2024-10-22,NYK,DAL,1,0,32,88,0.41,19,0.4,18,24,7,23,39,22,10,5,16,20,109,6,124,50,75,0.5,124,118,2025
2024-10-22,DAL,NYK,1,0,47,89,0.42,11,0.45,17,27,7,26,50,29,10,2,10,22,90,-7,119,45,100,0.46,129,112,2025
2024-10-22,MIA,LAL,1,0,34,94,0.51,12,0.4,14,22,15,28,41,25,4,6,18,15,94,1,97,48,86,0.52,109,94,2025
2024-10-22,LAL,MIA,1,0,39,72,0.54,7,0.4,13,18,11,21,30,22,3,2,10,15,98,2,94,31,98,0.51,126,115,2025
2024-10-22,CHI,PHI,1,1,35,93,0.52,10,0.31,18,16,7,33,45,27,9,6,16,20,116,-1,97,47,73,0.46,100,123,2025
2024-10-22,PHI,CHI,1,1,36,80,0.41,6,0.37,16,24,5,25,37,28,8,5,11,23,114,-4,123,34,83,0.43,112,97,2025
2024-10-22,BKN,MIL,1,0,39,93,0.43,12,0.4,21,16,15,30,44,29,4,6,12,16,120,-6,99,33,100,0.54,123,128,2025
2024-10-22,MIL,BKN,1,1,40,87,0.45,8,0.34,10,29,13,29,38,30,7,3,13,19,119,3,120,44,95,0.43,107,103,2025
2024-10-22,BOS,GSW,1,1,32,84,0.53,13,0.38,13,25,13,31,33,20,3,4,9,20,117,-7,116,32,70,0.44,109,113,2025
2024-10-22,GSW,BOS,1,0,40,96,0.41,7,0.44,19,20,11,23,41,30,5,5,13,23,100,-7,120,48,79,0.45,101,106,2025
2024-10-23,NYK,MIL,1,1,30,75,0.4,16,0.42,21,20,10,20,46,18,8,2,13,21,130,8,106,30,98,0.4,120,113,2025
2024-10-23,MIL,NYK,1,1,47,75,0.55,20,0.34,25,22,8,26,50,15,3,3,15,15,125,-10,121,50,80,0.44,114,127,2025
2024-10-23,CHI,LAL,1,1,31,89,0.52,7,0.31,12,17,6,33,35,20,10,8,13,25,105,0,102,37,90,0.46,96,122,2025
2024-10-23,LAL,CHI,1,0,43,95,0.41,6,0.39,19,17,12,24,41,22,10,4,15,23,113,-8,99,39,89,0.43,119,107,2025
2024-10-23,BKN,GSW,1,1,33,81,0.55,19,0.35,11,23,13,33,48,26,8,8,14,20,116,1,129,35,90,0.49,95,126,2025
2024-10-23,GSW,BKN,1,0,50,74,0.4,6,0.36,15,20,11,30,38,30,4,2,12,20,97,-3,91,43,70,0.53,119,112,2025
2024-10-23,DAL,BOS,1,1,31,81,0.48,9,0.35,18,19,8,30,30,27,8,2,13,20,129,-7,90,30,70,0.45,94,109,2025
2024-10-23,BOS,DAL,1,0,36,86,0.44,11,0.31,18,30,12,22,50,18,3,2,11,15,102,5,103,33,73,0.4,114,110,2025
2024-10-23,PHI,MIA,1,0,41,99,0.46,11,0.35,18,22,6,24,30,24,3,5,13,16,102,-10,94,30,82,0.48,111,112,2025
2024-10-23,MIA,PHI,1,0,31,88,0.45,15,0.35,15,22,10,25,34,16,4,8,9,16,92,-4,125,43,81,0.4,110,128,2025
2024-10-24,BKN,PHI,1,1,39,94,0.4,8,0.39,25,20,5,31,34,23,5,4,15,18,107,-6,97,42,74,0.46,90,93,2025
2024-10-24,PHI,BKN,1,1,34,99,0.45,10,0.4,11,24,15,29,41,17,8,5,9,25,119,8,109,38,71,0.47,106,97,2025
2024-10-24,MIA,GSW,1,1,48,82,0.51,11,0.38,11,21,9,26,38,19,6,4,14,16,105,9,102,34,100,0.44,94,112,2025
2024-10-24,GSW,MIA,1,0,37,72,0.41,19,0.35,14,26,6,32,35,16,5,7,18,25,99,2,100,41,75,0.43,99,95,2025
2024-10-24,LAL,DAL,1,1,47,75,0.55,12,0.44,21,23,13,27,41,29,7,2,13,24,128,5,107,50,84,0.55,114,118,2025
2024-10-24,DAL,LAL,1,0,38,77,0.41,17,0.45,20,28,10,21,37,15,10,5,10,22,112,7,113,46,73,0.41,119,127,2025
2024-10-24,NYK,BOS,1,1,31,99,0.42,19,0.37,12,21,5,20,34,28,7,7,11,18,123,6,127,46,72,0.52,97,106,2025
2024-10-24,BOS,NYK,1,1,40,79,0.45,11,0.42,24,17,7,29,42,17,9,5,13,16,129,9,128,46,94,0.54,95,116,2025
2024-10-24,CHI,MIL,1,0,37,72,0.44,20,0.45,19,28,9,20,43,25,10,4,9,25,130,-7,110,44,74,0.53,130,94,2025
2024-10-24,MIL,CHI,1,1,35,75,0.5,20,0.38,20,18,5,20,30,25,6,2,15,24,103,4,129,41,97,0.54,93,98,2025
2024-10-25,CHI,BKN,1,0,38,79,0.54,16,0.4,14,27,13,20,31,22,9,7,11,25,94,8,111,46,79,0.46,125,109,2025
2024-10-25,BKN,CHI,1,0,47,83,0.53,20,0.31,10,30,5,22,35,21,5,8,18,18,109,-8,114,48,93,0.43,122,115,2025
2024-10-25,GSW,DAL,1,1,49,87,0.46,16,0.42,15,27,6,27,47,16,10,7,18,17,109,3,105,39,100,0.52,90,98,2025
2024-10-25,DAL,GSW,1,0,41,96,0.49,16,0.37,16,18,13,31,39,25,6,4,15,20,102,-2,122,35,78,0.5,129,99,2025
2024-10-25,MIA,NYK,1,0,50,77,0.47,10,0.43,22,15,13,26,31,16,6,4,15,21,97,-8,107,44,74,0.5,126,121,2025
2024-10-25,NYK,MIA,1,1,48,74,0.44,5,0.32,14,24,7,22,49,21,4,6,10,21,129,0,109,37,80,0.46,122,102,2025
2024-10-25,BOS,PHI,1,0,30,80,0.44,8,0.45,18,16,14,25,31,23,9,2,16,23,93,-10,119,39,74,0.41,126,95,2025
2024-10-25,PHI,BOS,1,1,43,86,0.44,13,0.31,22,24,8,35,37,19,4,3,13,20,130,-6,101,41,91,0.51,112,114,2025
2024-10-25,LAL,MIL,1,0,41,73,0.52,20,0.36,16,18,15,27,32,29,6,8,14,25,115,-3,118,46,91,0.45,120,118,2025
2024-10-25,MIL,LAL,1,0,45,73,0.42,17,0.41,20,20,5,28,31,28,5,3,14,21,94,-2,103,42,99,0.43,114,100,2025
2024-10-26,BOS,GSW,1,1,45,91,0.46,9,0.4,10,22,5,27,50,26,8,4,11,24,124,-6,129,30,77,0.52,103,97,2025
2024-10-26,GSW,BOS,1,0,31,73,0.44,12,0.42,19,29,10,28,39,15,9,3,17,24,112,9,118,47,73,0.4,127,98,2025
2024-10-26,PHI,MIL,1,1,36,98,0.48,7,0.44,12,15,15,22,35,25,9,4,10,16,121,9,116,50,93,0.41,117,116,2025
2024-10-26,MIL,PHI,1,0,48,84,0.45,6,0.35,15,25,15,28,45,22,3,2,8,20,117,3,99,41,79,0.54,121,120,2025
2024-10-26,NYK,CHI,1,1,36,81,0.49,13,0.3,23,17,11,31,45,15,10,6,14,21,129,7,116,36,84,0.54,95,91,2025
2024-10-26,CHI,NYK,1,0,31,91,0.5,9,0.36,21,26,10,22,42,26,4,5,11,18,93,3,111,43,72,0.54,101,129,2025
2024-10-26,MIA,BKN,1,1,35,87,0.5,19,0.39,22,25,7,21,37,20,5,7,8,16,116,-5,96,43,91,0.54,95,113,2025
2024-10-26,BKN,MIA,1,0,34,76,0.49,19,0.37,20,28,12,34,50,30,8,6,16,19,110,8,93,49,83,0.55,115,130,2025
2024-10-26,DAL,LAL,1,1,35,100,0.45,5,0.42,17,22,6,27,45,29,9,6,10,20,107,1,98,31,91,0.43,92,120,2025
2024-10-26,LAL,DAL,1,0,40,76,0.47,17,0.33,21,25,7,20,35,28,6,4,15,15,98,-8,109,37,74,0.52,121,97,2025
2024-10-27,PHI,CHI,1,1,37,80,0.54,6,0.4,23,28,7,23,38,16,10,4,8,22,106,-6,114,45,72,0.43,90,110,2025
2024-10-27,CHI,PHI,1,1,50,88,0.41,15,0.44,16,20,14,23,33,25,8,2,14,18,128,8,124,38,89,0.41,95,108,2025
2024-10-27,MIA,BOS,1,1,44,96,0.47,10,0.33,24,16,8,26,39,26,6,5,10,20,125,-7,110,31,81,0.45,114,120,2025
2024-10-27,BOS,MIA,1,0,32,98,0.44,10,0.37,19,29,9,29,42,19,6,8,18,23,94,5,123,37,93,0.4,121,99,2025
2024-10-27,NYK,LAL,1,0,31,85,0.49,5,0.32,14,23,13,22,43,22,10,5,14,18,94,-5,99,32,72,0.5,126,96,2025
2024-10-27,LAL,NYK,1,1,41,100,0.45,7,0.34,17,19,8,30,49,27,5,4,17,20,103,8,125,33,78,0.5,99,127,2025
2024-10-27,MIL,DAL,1,0,44,90,0.48,15,0.38,16,18,8,20,45,21,4,8,14,19,90,5,111,39,70,0.53,106,113,2025
2024-10-27,DAL,MIL,1,1,47,97,0.48,10,0.33,10,24,9,32,50,17,6,4,15,17,101,-8,94,40,98,0.48,97,111,2025
2024-10-27,GSW,BKN,1,1,40,94,0.47,10,0.37,14,22,9,25,45,29,6,7,11,21,130,0,97,48,88,0.51,93,113,2025
2024-10-27,BKN,GSW,1,0,44,89,0.52,15,0.36,18,17,15,35,36,26,3,5,18,19,105,-8,105,37,72,0.41,130,100,2025
2024-10-28,BOS,CHI,1,0,36,93,0.43,5,0.38,25,19,5,31,41,23,4,2,8,21,99,-7,119,40,81,0.42,109,103,2025
2024-10-28,CHI,BOS,1,1,32,78,0.41,12,0.45,15,19,14,32,47,29,4,8,14,16,125,1,117,44,80,0.41,111,114,2025
2024-10-28,PHI,MIL,1,0,41,77,0.47,12,0.38,17,21,15,35,31,17,5,2,17,22,90,4,110,49,75,0.44,97,109,2025
2024-10-28,MIL,PHI,1,1,43,73,0.5,9,0.39,20,18,9,24,46,27,6,5,17,15,129,-4,120,33,75,0.51,119,119,2025
2024-10-28,LAL,MIA,1,1,39,74,0.43,18,0.33,15,30,6,26,36,25,4,3,15,17,112,-9,111,39,99,0.47,110,112,2025
2024-10-28,MIA,LAL,1,0,41,80,0.54,11,0.44,13,21,6,23,34,27,8,6,15,18,99,0,99,37,96,0.42,118,98,2025
2024-10-28,GSW,NYK,1,0,30,89,0.5,18,0.42,10,18,12,30,45,15,8,6,14,17,113,7,97,36,84,0.48,122,95,2025
2024-10-28,NYK,GSW,1,0,50,86,0.46,8,0.37,23,15,5,31,34,25,6,5,18,24,109,4,117,42,72,0.43,126,103,2025
2024-10-28,BKN,DAL,1,0,46,73,0.51,19,0.42,19,25,9,29,36,21,3,8,13,20,92,5,114,39,97,0.49,114,119,2025
2024-10-28,DAL,BKN,1,1,49,97,0.41,6,0.31,13,17,15,31,34,27,9,4,15,19,128,8,100,35,81,0.48,99,99,2025
2024-10-29,GSW,CHI,1,1,49,98,0.51,20,0.3,23,28,13,27,33,29,7,2,16,19,123,10,113,48,72,0.42,117,98,2025
2024-10-29,CHI,GSW,1,0,41,74,0.51,18,0.36,11,25,11,27,42,22,8,8,17,18,91,0,128,31,91,0.51,94,101,2025
2024-10-29,MIL,DAL,1,0,50,97,0.42,19,0.39,25,22,15,34,41,28,4,8,16,25,110,-3,112,32,83,0.51,111,104,2025
2024-10-29,DAL,MIL,1,1,33,95,0.44,9,0.37,24,15,7,20,36,17,6,4,14,21,130,-2,92,39,73,0.54,108,111,2025
2024-10-29,LAL,PHI,1,1,50,86,0.45,9,0.38,11,27,10,29,37,23,8,8,8,19,130,-7,107,34,81,0.51,90,108,2025
2024-10-29,PHI,LAL,1,0,35,71,0.55,5,0.34,23,27,10,30,37,26,10,7,16,22,111,7,104,43,92,0.41,117,111,2025
2024-10-29,NYK,BOS,1,0,37,87,0.49,10,0.39,18,25,6,25,39,22,9,8,14,17,121,5,129,46,90,0.41,121,108,2025
2024-10-29,BOS,NYK,1,0,34,93,0.52,10,0.33,22,22,13,30,37,28,9,3,11,21,92,-3,114,37,72,0.53,93,93,2025
2024-10-29,BKN,MIA,1,0,49,81,0.43,5,0.33,24,26,10,34,46,23,8,7,9,17,123,1,100,39,88,0.46,128,112,2025
2024-10-29,MIA,BKN,1,0,46,90,0.55,14,0.44,10,16,13,32,47,17,4,5,18,15,93,5,111,40,93,0.42,121,108,2025
2024-10-30,DAL,MIL,1,1,44,83,0.53,18,0.35,25,25,6,28,31,15,4,8,11,23,112,6,97,32,86,0.46,110,111,2025
2024-10-30,MIL,DAL,1,1,47,94,0.5,16,0.31,20,17,13,27,42,30,7,6,10,24,106,-2,112,36,75,0.45,105,125,2025
2024-10-30,NYK,GSW,1,0,36,90,0.47,6,0.36,20,24,13,24,47,27,3,7,13,23,90,-7,93,44,70,0.42,128,115,2025
2024-10-30,GSW,NYK,1,1,43,89,0.5,15,0.33,13,21,11,25,30,29,5,7,9,19,113,-3,114,43,90,0.54,91,128,2025
2024-10-30,BOS,MIA,1,1,48,96,0.53,13,0.34,13,24,6,25,46,30,8,6,13,25,116,-9,90,50,88,0.53,93,129,2025
2024-10-30,MIA,BOS,1,0,33,74,0.51,20,0.41,14,29,8,29,49,21,6,8,13,17,94,5,127,32,96,0.52,107,122,2025
2024-10-30,PHI,CHI,1,1,37,86,0.42,18,0.36,21,15,7,22,47,22,9,5,11,16,114,-3,104,37,100,0.51,107,100,2025
2024-10-30,CHI,PHI,1,0,41,84,0.51,12,0.42,22,27,15,21,42,19,8,4,12,15,108,0,95,35,80,0.45,110,129,2025
2024-10-30,BKN,LAL,1,0,48,94,0.41,18,0.31,20,27,13,27,48,17,9,7,8,22,99,7,128,37,70,0.5,110,97,2025
2024-10-30,LAL,BKN,1,1,33,74,0.47,17,0.4,22,18,15,28,32,18,7,4,14,18,112,-2,111,43,96,0.5,105,114,2025
2024-10-31,LAL,BKN,1,0,48,85,0.54,17,0.34,21,16,9,20,31,30,10,2,16,19,91,-6,112,30,81,0.4,124,127,2025
2024-10-31,BKN,LAL,1,0,38,72,0.49,18,0.41,13,15,6,35,42,18,8,6,8,20,99,-7,111,35,77,0.53,120,111,2025
2024-10-31,GSW,NYK,1,0,49,78,0.41,13,0.44,23,29,11,24,48,27,10,5,15,18,97,-3,111,31,95,0.51,114,111,2025
2024-10-31,NYK,GSW,1,1,41,93,0.48,9,0.42,24,29,9,26,42,24,8,4,13,21,109,-2,104,35,92,0.47,95,116,2025
2024-10-31,MIA,BOS,1,0,46,88,0.44,6,0.32,19,27,12,32,49,26,4,5,9,19,121,-4,111,48,82,0.45,129,99,2025
2024-10-31,BOS,MIA,1,0,41,83,0.48,5,0.45,25,30,8,34,41,22,7,3,17,21,103,2,125,42,91,0.55,121,125,2025
2024-10-31,PHI,CHI,1,1,38,80,0.5,6,0.43,14,18,7,30,31,16,6,2,12,25,124,10,119,39,73,0.41,109,106,2025
2024-10-31,CHI,PHI,1,1,33,72,0.41,20,0.34,19,28,7,28,47,25,7,7,14,24,95,-7,106,46,79,0.51,93,120,2025
2024-10-31,MIL,DAL,1,0,43,99,0.47,15,0.37,24,22,8,25,46,28,10,3,10,19,90,-10,108,42,92,0.5,125,114,2025
2024-10-31,DAL,MIL,1,0,32,73,0.51,8,0.39,16,22,5,23,38,21,3,6,17,24,104,-7,130,31,85,0.43,116,125,2025
2024-11-01,NYK,BOS,1,0,48,71,0.51,15,0.41,22,18,15,28,34,20,6,2,9,20,93,2,104,46,92,0.43,118,128,2025
2024-11-01,BOS,NYK,1,0,36,71,0.45,9,0.34,13,30,9,35,32,17,4,4,14,22,96,9,100,35,78,0.55,109,128,2025
2024-11-01,BKN,MIL,1,0,43,91,0.51,17,0.36,19,21,7,25,44,21,7,5,8,24,124,10,112,33,70,0.45,128,115,2025
2024-11-01,MIL,BKN,1,0,33,91,0.45,14,0.36,18,19,13,30,50,20,6,6,15,24,111,-1,128,39,89,0.46,120,123,2025
2024-11-01,CHI,GSW,1,1,43,76,0.55,18,0.32,10,27,12,30,45,27,6,5,10,15,130,10,98,50,80,0.54,125,108,2025
2024-11-01,GSW,CHI,1,1,41,84,0.45,10,0.31,10,25,8,23,48,25,6,5,16,20,120,2,92,40,94,0.52,108,107,2025
2024-11-01,MIA,PHI,1,1,31,99,0.4,16,0.36,19,28,5,26,38,16,10,8,9,18,105,5,94,36,91,0.43,93,105,2025
2024-11-01,PHI,MIA,1,1,34,100,0.4,20,0.38,12,27,9,30,49,16,6,4,15,20,111,4,128,33,79,0.49,98,103,2025
2024-11-01,DAL,LAL,1,1,39,98,0.49,16,0.35,20,23,7,31,48,16,3,5,16,17,116,1,104,36,91,0.48,107,99,2025
2024-11-01,LAL,DAL,1,0,37,88,0.55,7,0.33,20,19,7,26,48,30,7,6,15,17,91,-1,121,41,75,0.42,101,129,2025
2024-11-02,BOS,LAL,1,0,49,77,0.53,18,0.38,18,17,15,26,33,16,7,7,13,16,97,-1,91,34,78,0.44,119,106,2025
2024-11-02,LAL,BOS,1,0,39,92,0.53,9,0.41,22,26,8,32,33,26,9,3,17,21,98,1,123,42,81,0.43,127,90,2025
2024-11-02,MIA,GSW,1,1,36,70,0.48,17,0.37,17,26,10,29,32,30,8,5,9,23,130,-4,105,37,72,0.55,97,101,2025
2024-11-02,GSW,MIA,1,1,37,85,0.43,15,0.44,13,23,6,30,48,26,3,2,18,16,124,6,102,48,82,0.5,97,110,2025
2024-11-02,CHI,NYK,1,0,46,78,0.46,10,0.38,24,25,6,26,36,28,3,5,10,18,95,9,103,45,87,0.41,112,97,2025
2024-11-02,NYK,CHI,1,0,44,76,0.44,8,0.41,12,20,5,20,36,28,8,7,10,24,98,9,90,48,93,0.53,120,115,2025
2024-11-02,DAL,MIL,1,0,39,89,0.52,14,0.42,21,25,9,20,38,26,3,3,10,25,101,-6,95,31,88,0.49,114,114,2025
2024-11-02,MIL,DAL,1,1,40,92,0.46,10,0.31,14,22,9,22,36,17,8,4,10,25,116,7,123,41,96,0.53,111,93,2025
2024-11-02,BKN,PHI,1,0,39,97,0.5,14,0.33,16,29,14,20,40,18,4,5,16,19,91,-3,110,37,90,0.41,113,115,2025
2024-11-02,PHI,BKN,1,1,41,96,0.45,13,0.33,17,15,11,35,47,22,4,2,18,15,121,-4,110,35,86,0.41,107,97,2025
2024-11-03,BKN,MIA,1,1,49,70,0.44,19,0.38,17,20,13,28,46,25,9,4,8,21,130,8,130,32,78,0.45,94,122,2025
2024-11-03,MIA,BKN,1,0,42,85,0.46,11,0.41,18,28,13,34,43,18,4,5,14,22,121,-4,92,39,92,0.5,124,127,2025
2024-11-03,PHI,NYK,1,1,31,82,0.52,14,0.37,13,26,13,33,40,15,7,2,18,25,109,0,94,36,92,0.45,102,110,2025
2024-11-03,NYK,PHI,1,0,30,83,0.52,5,0.39,25,15,15,27,49,29,6,8,14,16,97,10,114,35,87,0.45,116,117,2025
2024-11-03,GSW,MIL,1,1,33,98,0.41,7,0.36,16,26,7,26,40,19,8,7,11,20,97,-2,126,47,71,0.44,93,106,2025
2024-11-03,MIL,GSW,1,0,49,81,0.54,11,0.3,21,19,11,31,39,15,8,8,17,15,95,-7,93,37,80,0.54,115,92,2025
2024-11-03,CHI,BOS,1,0,44,92,0.51,8,0.37,22,15,11,27,35,23,7,8,15,17,90,-8,113,49,88,0.45,107,96,2025
2024-11-03,BOS,CHI,1,1,43,95,0.43,15,0.37,21,18,14,29,30,16,9,2,13,24,110,-9,110,33,84,0.45,99,130,2025
2024-11-03,DAL,LAL,1,1,47,82,0.47,13,0.39,20,26,13,22,40,27,10,5,18,22,101,8,109,49,78,0.51,98,105,2025
2024-11-03,LAL,DAL,1,1,36,95,0.5,8,0.33,25,29,15,22,37,28,7,8,13,18,127,-5,104,41,88,0.54,113,112,2025
2024-11-04,PHI,GSW,1,1,33,86,0.45,14,0.44,20,30,7,27,30,18,6,3,14,16,126,7,102,45,87,0.42,117,115,2025
2024-11-04,GSW,PHI,1,1,41,79,0.51,16,0.35,18,16,5,30,34,28,3,3,13,22,113,-4,104,30,91,0.54,105,106,2025
2024-11-04,DAL,LAL,1,0,30,75,0.52,15,0.36,25,28,5,35,40,23,10,6,14,21,97,5,94,43,74,0.48,100,116,2025
2024-11-04,LAL,DAL,1,1,42,88,0.46,10,0.39,13,21,13,35,36,17,7,6,10,21,93,-4,90,37,100,0.55,92,117,2025
2024-11-04,NYK,CHI,1,0,46,78,0.47,13,0.41,18,24,11,26,34,21,7,2,8,24,90,8,110,32,93,0.48,97,117,2025
2024-11-04,CHI,NYK,1,1,43,82,0.43,5,0.43,18,24,7,32,48,19,4,4,16,22,122,-2,117,32,83,0.43,93,118,2025
2024-11-04,MIL,BKN,1,1,48,88,0.5,13,0.43,22,19,5,29,48,27,5,4,17,18,128,8,104,31,78,0.48,125,105,2025
2024-11-04,BKN,MIL,1,0,45,99,0.5,11,0.44,24,17,14,31,39,26,7,5,14,16,129,10,119,45,88,0.55,130,93,2025
2024-11-04,BOS,MIA,1,1,42,78,0.46,13,0.31,23,30,12,24,40,21,9,4,14,23,119,-10,115,36,95,0.52,99,107,2025
2024-11-04,MIA,BOS,1,1,39,83,0.53,8,0.34,23,15,15,23,30,19,4,8,10,17,102,7,121,31,77,0.51,93,124,2025
2024-11-05,GSW,MIA,1,0,40,92,0.51,15,0.32,10,24,6,26,44,27,3,6,17,21,96,-4,100,35,80,0.43,114,102,2025
2024-11-05,MIA,GSW,1,1,32,74,0.48,11,0.42,13,30,12,20,46,21,9,3,8,23,122,-9,120,33,86,0.47,103,124,2025
2024-11-05,LAL,NYK,1,0,38,71,0.51,17,0.43,20,25,6,35,46,30,3,6,17,22,115,8,130,30,88,0.53,122,105,2025
2024-11-05,NYK,LAL,1,0,45,79,0.45,13,0.44,16,30,8,31,47,23,5,7,18,15,108,-1,91,47,70,0.44,111,97,2025
2024-11-05,MIL,DAL,1,0,48,73,0.42,8,0.33,10,26,5,34,47,20,7,8,13,15,99,-10,111,35,73,0.48,120,91,2025
2024-11-05,DAL,MIL,1,1,48,78,0.49,19,0.39,16,21,14,27,36,17,9,6,10,16,113,-4,116,50,75,0.53,103,90,2025
2024-11-05,CHI,BKN,1,0,44,85,0.41,12,0.34,24,23,10,23,35,25,7,2,15,20,118,0,93,36,84,0.52,123,117,2025
2024-11-05,BKN,CHI,1,0,49,96,0.55,7,0.41,24,19,9,23,43,22,6,8,17,23,97,9,104,43,95,0.45,98,117,2025
2024-11-05,BOS,PHI,1,1,36,79,0.48,7,0.38,17,20,5,27,39,26,4,2,17,25,97,-1,129,31,75,0.47,92,110,2025
2024-11-05,PHI,BOS,1,1,44,97,0.43,9,0.32,24,29,15,22,50,22,7,8,12,20,115,-7,102,47,97,0.44,94,107,2025
2024-11-06,MIA,DAL,1,0,47,87,0.46,13,0.38,23,19,15,27,42,30,5,2,14,24,90,3,90,32,78,0.45,93,126,2025
2024-11-06,DAL,MIA,1,0,33,70,0.46,19,0.37,17,30,15,23,33,23,3,5,17,15,98,9,105,43,94,0.52,128,119,2025
2024-11-06,BKN,MIL,1,1,37,90,0.5,18,0.44,20,24,7,32,31,18,5,7,18,16,118,-8,98,40,88,0.49,102,118,2025
2024-11-06,MIL,BKN,1,0,38,70,0.4,18,0.39,14,25,5,20,49,23,10,7,12,20,112,-4,120,40,99,0.49,113,103,2025
2024-11-06,GSW,PHI,1,0,40,99,0.5,12,0.41,19,29,15,20,44,24,7,8,18,19,94,9,103,45,89,0.5,123,116,2025
2024-11-06,PHI,GSW,1,0,35,91,0.51,18,0.32,12,29,15,21,43,30,6,5,10,23,112,10,106,30,92,0.55,112,117,2025
2024-11-06,CHI,NYK,1,0,39,80,0.47,15,0.37,15,23,6,30,34,22,7,3,14,24,92,0,103,47,96,0.51,97,96,2025
2024-11-06,NYK,CHI,1,0,35,91,0.43,16,0.45,20,18,12,26,38,29,3,6,15,19,109,-7,113,30,77,0.51,118,95,2025
2024-11-06,LAL,BOS,1,0,42,99,0.48,10,0.42,18,30,13,21,48,15,5,6,14,17,101,0,129,49,87,0.54,129,98,2025
2024-11-06,BOS,LAL,1,0,49,84,0.42,16,0.36,21,28,8,31,34,17,5,8,11,24,111,2,114,50,97,0.5,115,113,2025
